issue_number,url,state,title,existing_classification,proposed_labels,has_controls,observed_dimensions_exact_match,context_shortened,inference_seconds
2000,https://github.com/microsoft/apm/issues/2000,closed,[BUG] `apm install` removes all comments from `apm.yml`,area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/refactor;type/release,True,False,False,7.671645334001369
2002,https://github.com/microsoft/apm/issues/2002,closed,Verify TLS using the system trust store by default (breaks in enterprise/proxy environments),,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,8.08447837499989
2003,https://github.com/microsoft/apm/issues/2003,open,Producing Claude Desktop–consumable plugin artifacts (skills/agents/...),area/distribution;area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.164678625002125
2004,https://github.com/microsoft/apm/issues/2004,closed,[FEATURE] Verify TLS using the system trust store by default (breaks in enterprise/proxy environments),area/cli;area/enterprise;theme/portability;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.861900832998799
2006,https://github.com/microsoft/apm/issues/2006,closed,[cli-consistency] CLI Consistency Report — 2026-07-03,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.924017208002624
2007,https://github.com/microsoft/apm/issues/2007,closed,[BUG] apm install replays stale locked commits and produces a different dependency graph than a fresh install,type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.580221874999552
2014,https://github.com/microsoft/apm/issues/2014,closed,[BUG] apm compile emits duplicate H1 in CLAUDE.md (extra '# Project Standards' after '# CLAUDE.md' banner); AGENTS.md has single H1,area/cli;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.942318375000468
2020,https://github.com/microsoft/apm/issues/2020,closed,[BUG] Combined hook manifests (claude-codex-hooks.json) route to one target only; claude silently gets Copilot-schema fallback hooks,,area/audit-policy;area/cli;area/content-security;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/package-authoring;theme/portability;type/architecture;type/bug;type/refactor,False,,True,8.098432292001235
2023,https://github.com/microsoft/apm/issues/2023,closed,"[BUG] Deployed hook scripts crash at runtime: required sibling modules are not copied, and the consumer's package.json module type is applied to them",,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.959546500002034
2031,https://github.com/microsoft/apm/issues/2031,open,[FEATURE] Deprecate and remove filename-based hook routing in favor of per-package `targets:`,area/multi-target;area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.000191666000319
2033,https://github.com/microsoft/apm/issues/2033,closed,[BUG] devDependencies are invisible to orphan detection,area/cli;area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.990196291000757
2034,https://github.com/microsoft/apm/issues/2034,open,Add additive corporate-CA support: APM_EXTRA_CA_BUNDLE (npm NODE_EXTRA_CA_CERTS parity),area/docs-site;area/enterprise;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.819703999997728
2035,https://github.com/microsoft/apm/issues/2035,open,Add `apm doctor tls` trust-source diagnostic + test-suite ssl-isolation fixture,area/cli;area/docs-site;area/testing;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.537551958997938
2039,https://github.com/microsoft/apm/issues/2039,closed,[BUG] some awesome-copilot plugin does not install SKILLs and Agents,area/cli;area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/release,True,False,True,7.632130624999263
2044,https://github.com/microsoft/apm/issues/2044,open,[FEATURE] TargetProfile: plugin-bin-contract abstraction for multi-harness bin/ deployment,area/marketplace;area/multi-target;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.68875595800273
2046,https://github.com/microsoft/apm/issues/2046,closed,[aw] No-Op Runs,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/enterprise;area/mcp-config;area/package-authoring;type/architecture;type/automation;type/docs;type/feature;type/refactor,False,,True,7.270264250000764
2047,https://github.com/microsoft/apm/issues/2047,open,[FEATURE] Support workspace-level (.mcp.json) and global (-g) MCP configurations for Copilot CLI,area/mcp-config;area/mcp-trust;theme/portability;theme/security;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.378029290997802
2051,https://github.com/microsoft/apm/issues/2051,closed,[aw] PR Review Panel failed,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.754472541997529
2054,https://github.com/microsoft/apm/issues/2054,closed,[BUG] apm pack automatically includes a local root-level skills/ directory in the plugin bundle when includes is set to auto in apm.yml,area/cli;area/package-authoring;theme/portability;type/bug,area/ci-cd;area/content-security;area/mcp-config;area/package-authoring;theme/security;type/architecture;type/automation;type/bug,True,False,True,7.1954673749969515
2055,https://github.com/microsoft/apm/issues/2055,closed,[cli-consistency] CLI Consistency Report -- 2026-07-06,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.547138707999693
2056,https://github.com/microsoft/apm/issues/2056,closed,"[FEATURE] Compile ""prompts"" primitive to Codex's native ~/.codex/prompts/ format (mirroring how ""agents"" already targets .codex/agents/*.toml)",area/docs-site;area/multi-target;area/package-authoring;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.254043332999572
2057,https://github.com/microsoft/apm/issues/2057,closed,[BUG] Gemini instructions are not compiled into GEMINI.md when installing a local package,area/cli;area/multi-target;theme/portability;type/bug,area/audit-policy;area/content-security;area/enterprise;area/mcp-config;area/package-authoring;theme/portability;theme/security;type/bug;type/release,True,False,True,7.585914874998707
2059,https://github.com/microsoft/apm/issues/2059,closed,[BUG] Lockfile deployed_files records inactive-target paths from package-declared targets; audit deployed-files-present unfixable on fresh checkouts,area/ci-cd;area/lockfile;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.972430292000354
2060,https://github.com/microsoft/apm/issues/2060,closed,"[BUG] claude MCP writer ignores CLAUDE_CONFIG_DIR, writes to ~/.claude.json instead of $CLAUDE_CONFIG_DIR/.claude.json",area/cli;area/mcp-config;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.248982417000661
2061,https://github.com/microsoft/apm/issues/2061,closed,[BUG] Homebrew formula auto-update has been failing since v0.17.0 (currently stuck at v0.23.1),area/ci-cd;area/distribution;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,8.097763624999061
2062,https://github.com/microsoft/apm/issues/2062,closed,[BUG] apm install --target claude writes flat hook entries to .claude/settings.json (missing matcher/hooks nesting),area/cli;area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.626210375001392
2063,https://github.com/microsoft/apm/issues/2063,closed,[BUG] apm install <plugin>@<marketplace>: resolved git+path dependency doesn't preserve the marketplace's own registration scheme (always becomes HTTPS),area/distribution;area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,8.306789208003465
2064,https://github.com/microsoft/apm/issues/2064,open,apm.yml + apm.lock.yaml + apm_modules left after installation,area/cli;area/docs-site;type/feature,area/mcp-config;area/package-authoring,True,False,False,4.621919834000437
2065,https://github.com/microsoft/apm/issues/2065,closed,[cli-consistency] CLI Consistency Report -- 2026-07-07,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.882485209000151
2066,https://github.com/microsoft/apm/issues/2066,closed,[BUG] apm install does not support subpath shorthand for GitLab hosts (non-github.com),area/distribution;area/multi-target;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,8.07237816700217
2067,https://github.com/microsoft/apm/issues/2067,closed,[BUG] A dependency's subpackage is reported as an orphan and pruned,area/cli;area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.162395958999696
2068,https://github.com/microsoft/apm/issues/2068,closed,[BUG] `apm deps list` flags a local transitive dependency as orphaned,area/cli;area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.52997824999693
2070,https://github.com/microsoft/apm/issues/2070,open,Add consistent machine-readable output format support across CLI commands,area/cli;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.690904167000554
2071,https://github.com/microsoft/apm/issues/2071,closed,[BUG] Kiro hook integrator emits the legacy pre-1.0 hook schema,area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.265804583999852
2072,https://github.com/microsoft/apm/issues/2072,closed,[cli-consistency] CLI Consistency Report -- 2026-07-08,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.546461249999993
2073,https://github.com/microsoft/apm/issues/2073,closed,[BUG] Packages are case sensitive but they should not be,area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.412995165999746
2075,https://github.com/microsoft/apm/issues/2075,closed,"[BUG] Windows: apm mishandles backslashes in Codex config.toml literal-quoted keys — parser rejects valid TOML, writer corrupts [projects.*] keys (data loss)",area/mcp-config;theme/portability;type/bug,area/audit-policy;area/content-security;area/enterprise;area/marketplace;area/mcp-config;area/package-authoring;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/refactor,True,False,True,7.119342124999093
2076,https://github.com/microsoft/apm/issues/2076,closed,"[BUG] Windows: installer exposes only apm.cmd on PATH — no resolvable apm.exe, breaking non-cmd callers (Git Bash, Python subprocess)",area/ci-cd;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.28003287500178
2077,https://github.com/microsoft/apm/issues/2077,closed,[BUG] `apm update` does not prune orphaned MCP servers from apm.lock.yaml,area/mcp-config;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.544027166997694
2078,https://github.com/microsoft/apm/issues/2078,closed,[BUG] apm install rewrites apm.lock.yaml on every run for unchanged LSP dependencies,area/lockfile;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.776256624998496
2080,https://github.com/microsoft/apm/issues/2080,closed,[BUG] `apm deps tree` self-nests a remote package's sub-packages recursively,area/cli;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/performance;type/refactor;type/release,True,False,True,7.949623500000598
2081,https://github.com/microsoft/apm/issues/2081,closed,[BUG] config-consistency falsely flags an MCP server declared by a local-path sub-package (MCP-side sibling of #1846; no resolved_by for mcp_configs),area/audit-policy;area/mcp-config;theme/governance;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/bug;type/docs;type/performance;type/release,True,False,True,7.161066625001695
2082,https://github.com/microsoft/apm/issues/2082,closed,[cli-consistency] CLI Consistency Report -- 2026-07-09,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.736462083998049
2086,https://github.com/microsoft/apm/issues/2086,closed,[aw] PR Review Panel failed,,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,False,,True,7.357068583998625
2089,https://github.com/microsoft/apm/issues/2089,closed,[FEATURE] Deploy the agents primitive to the Kiro target (.kiro/agents/),area/cli;area/multi-target;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.192089500000293
2103,https://github.com/microsoft/apm/issues/2103,closed,[BUG] Missing declared plugin components are silently ignored,area/cli;area/distribution;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.099812332999136
2105,https://github.com/microsoft/apm/issues/2105,open,"[ARCHITECTURE] Make plugin import/export explicit, directional, and loss-accounted",area/cli;area/distribution;area/marketplace;theme/portability;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.49576020799941
2106,https://github.com/microsoft/apm/issues/2106,open,[ARCHITECTURE] Define OpenAPM command semantics and target renderers,area/multi-target;area/package-authoring;theme/portability;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.011606124997343
2107,https://github.com/microsoft/apm/issues/2107,open,[ARCHITECTURE] Define portable instruction and rule semantics,area/multi-target;area/package-authoring;theme/portability;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.24348162500246
2108,https://github.com/microsoft/apm/issues/2108,open,[ARCHITECTURE] Define portable agent semantics without lossy vendor pivots,area/multi-target;area/package-authoring;theme/portability;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.057463791999908
2109,https://github.com/microsoft/apm/issues/2109,open,[ARCHITECTURE] Make MCP target rendering preserve neutral transport and secret semantics,area/mcp-config;area/mcp-trust;theme/portability;theme/security;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.9190144579988555
2110,https://github.com/microsoft/apm/issues/2110,open,[ARCHITECTURE] Add the OpenAPM transformation and loss-report contract,area/multi-target;area/testing;theme/portability;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.55971375000081
2111,https://github.com/microsoft/apm/issues/2111,open,[FEATURE] Define OpenAPM hook semantics and replace pairwise hook translation,area/distribution;area/multi-target;theme/portability;type/feature,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.513363292000577
2112,https://github.com/microsoft/apm/issues/2112,open,[EPIC] Replace vendor-to-vendor translation with OpenAPM semantic models,area/multi-target;theme/governance;theme/portability;type/architecture,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.364362459000404
2116,https://github.com/microsoft/apm/issues/2116,closed,[BUG] `apm install --skill <name>` is a silent no-op when the skill is not in the plugin.json skills array,area/cli;theme/portability;type/bug,area/ci-cd;area/cli;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/multi-target;area/package-authoring;area/testing;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/release,True,False,True,7.62452525000117
2118,https://github.com/microsoft/apm/issues/2118,open,[FEATURE] Command to export local spec edit back to package as patch,area/cli;theme/portability;type/feature,area/ci-cd;area/mcp-config;area/package-authoring;type/architecture;type/feature;type/release,True,False,True,7.344613208002556
2119,https://github.com/microsoft/apm/issues/2119,closed,[BUG] Azure Dev Ops marketplace `sourceBase` creates wrong URL for packages,area/distribution;area/marketplace;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/content-security;area/distribution;area/enterprise;area/marketplace;area/mcp-config;area/mcp-trust;area/package-authoring;theme/portability;theme/security;type/architecture;type/bug;type/refactor;type/release,True,False,True,7.829345874997671
2123,https://github.com/microsoft/apm/issues/2123,closed,[cli-consistency] CLI Consistency Report -- 2026-07-10,area/cli;type/automation;type/docs,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.365361499996652
2126,https://github.com/microsoft/apm/issues/2126,closed,[BUG] apm install <positional URL> exits 0 when the install totally fails; manifest-declared equivalent exits 1,area/cli;theme/portability;type/bug,area/audit-policy;area/ci-cd;area/cli;area/content-security;area/distribution;area/docs-site;area/enterprise;area/lockfile;area/marketplace;area/mcp-config;area/mcp-trust;area/multi-target;area/package-authoring;area/testing;theme/governance;theme/portability;theme/security;type/architecture;type/automation;type/bug;type/docs;type/feature;type/performance;type/refactor;type/release,True,False,True,7.817783958998916
